Transform3D(0.733071, 0.627777, -0.222743, -0.574069, 0.426284, -0.69355, -0.338449, 0.636519, 0.68472, -0.133157, 0.66609, -0.568791)
Transform3D(0.73443, 0.626269, -0.222505, -0.572721, 0.426982, -0.694244, -0.337785, 0.637534, 0.684094, -0.133176, 0.666467, -0.568798)
Transform3D(0.735183, 0.625584, -0.221941, -0.572055, 0.427996, -0.694164, -0.337275, 0.637527, 0.684358, -0.133116, 0.666689, -0.568797)
Transform3D(0.735786, 0.625105, -0.221287, -0.571516, 0.429016, -0.693973, -0.336875, 0.637312, 0.684764, -0.133037, 0.666887, -0.568792)
Transform3D(0.736403, 0.624619, -0.220604, -0.570967, 0.430085, -0.693756, -0.336458, 0.637068, 0.685204, -0.133061, 0.667053, -0.568826)
Transform3D(0.736583, 0.624619, -0.219993, -0.570574, 0.430406, -0.693881, -0.336728, 0.636851, 0.685274, -0.133003, 0.667182, -0.568807)
Transform3D(0.7362, 0.625091, -0.219935, -0.570543, 0.429562, -0.694442, -0.337619, 0.636957, 0.684724, -0.132931, 0.667274, -0.568795)
Transform3D(0.735848, 0.625522, -0.219886, -0.570524, 0.428806, -0.694934, -0.338415, 0.637044, 0.68424, -0.132864, 0.667303, -0.568683)
Transform3D(0.735334, 0.625999, -0.220252, -0.570501, 0.427237, -0.69594, -0.339569, 0.637629, 0.683099, -0.13272, 0.667417, -0.568472)
Transform3D(0.734881, 0.626323, -0.220847, -0.570204, 0.42504, -0.697562, -0.341048, 0.638778, 0.68125, -0.132557, 0.667674, -0.568113)
Transform3D(0.735147, 0.625809, -0.221423, -0.569241, 0.423186, -0.69951, -0.342082, 0.64051, 0.679062, -0.13239, 0.667975, -0.567713)
Transform3D(0.735458, 0.625218, -0.222061, -0.568146, 0.421113, -0.70169, -0.34323, 0.642451, 0.6766, -0.132184, 0.668338, -0.567382)
Transform3D(0.73671, 0.623452, -0.222879, -0.566926, 0.42064, -0.702982, -0.342562, 0.644473, 0.674988, -0.131952, 0.668616, -0.567009)
Transform3D(0.738583, 0.620829, -0.224006, -0.565528, 0.420843, -0.704002, -0.340835, 0.646869, 0.67355, -0.131731, 0.668904, -0.566636)
Transform3D(0.740438, 0.61821, -0.22513, -0.564138, 0.421029, -0.705022, -0.33911, 0.649252, 0.672108, -0.131607, 0.669067, -0.566485)
Transform3D(0.741501, 0.616526, -0.226255, -0.563814, 0.421509, -0.704993, -0.337322, 0.650541, 0.67176, -0.131442, 0.669133, -0.566372)
Transform3D(0.742116, 0.615376, -0.227372, -0.563831, 0.421666, -0.704883, -0.335938, 0.651527, 0.671498, -0.131288, 0.669194, -0.566261)
Transform3D(0.742723, 0.614257, -0.228424, -0.563814, 0.421815, -0.704806, -0.334624, 0.652487, 0.671222, -0.131234, 0.669114, -0.566176)
Transform3D(0.742498, 0.614186, -0.229347, -0.564777, 0.422154, -0.703813, -0.333495, 0.652333, 0.671949, -0.131421, 0.669015, -0.566111)
Transform3D(0.742738, 0.614103, -0.228788, -0.564654, 0.423082, -0.703344, -0.333169, 0.65181, 0.67263, -0.13131, 0.668773, -0.56629)
Transform3D(0.742295, 0.614501, -0.229162, -0.565641, 0.423591, -0.702224, -0.332483, 0.651104, 0.673672, -0.131193, 0.668541, -0.566458)
Transform3D(0.741929, 0.61481, -0.229517, -0.566495, 0.424038, -0.701247, -0.331843, 0.65052, 0.674568, -0.13128, 0.668256, -0.5666)
Transform3D(0.741435, 0.615434, -0.229441, -0.56713, 0.424247, -0.700595, -0.331861, 0.649794, 0.675271, -0.131392, 0.667888, -0.566692)
Transform3D(0.741078, 0.615996, -0.229088, -0.567444, 0.424443, -0.700216, -0.332124, 0.649134, 0.675784, -0.131481, 0.667467, -0.56676)
Transform3D(0.740781, 0.61646, -0.228798, -0.567708, 0.42461, -0.699894, -0.332335, 0.648583, 0.676216, -0.131654, 0.667058, -0.566889)
Transform3D(0.740418, 0.617167, -0.228058, -0.567731, 0.424658, -0.699846, -0.333103, 0.647879, 0.676515, -0.131698, 0.666165, -0.567156)
Transform3D(0.739634, 0.618703, -0.226421, -0.567698, 0.424649, -0.699879, -0.334895, 0.646418, 0.677031, -0.131763, 0.664987, -0.567451)
Transform3D(0.738519, 0.620872, -0.224099, -0.567647, 0.424633, -0.699931, -0.337434, 0.644347, 0.677749, -0.132188, 0.664663, -0.567647)
Transform3D(0.737817, 0.622717, -0.221253, -0.566917, 0.424837, -0.700406, -0.340184, 0.642428, 0.678194, -0.13264, 0.664177, -0.56789)
Transform3D(0.737587, 0.624082, -0.218133, -0.566178, 0.426373, -0.700059, -0.341912, 0.640081, 0.679561, -0.133103, 0.663683, -0.568123)
Transform3D(0.737366, 0.625441, -0.214943, -0.56541, 0.427959, -0.699703, -0.343656, 0.637693, 0.680943, -0.133376, 0.663274, -0.568253)
Transform3D(0.737414, 0.625947, -0.213284, -0.565186, 0.429466, -0.698942, -0.343918, 0.636181, 0.682245, -0.133408, 0.662854, -0.568308)
Transform3D(0.736822, 0.626764, -0.212931, -0.565724, 0.429562, -0.698439, -0.344304, 0.635312, 0.68287, -0.133532, 0.662576, -0.568306)
Transform3D(0.736577, 0.627178, -0.21256, -0.565807, 0.429588, -0.698354, -0.344693, 0.634886, 0.683072, -0.133664, 0.662331, -0.568307)
Transform3D(0.736361, 0.627556, -0.212186, -0.565867, 0.429642, -0.698271, -0.345054, 0.634475, 0.683273, -0.133396, 0.66222, -0.568096)
Transform3D(0.736202, 0.627206, -0.21378, -0.566533, 0.428787, -0.698259, -0.344301, 0.635399, 0.682788, -0.133201, 0.662242, -0.568051)
Transform3D(0.73573, 0.627253, -0.21527, -0.567928, 0.428722, -0.697146, -0.343008, 0.635396, 0.683457, -0.13304, 0.662385, -0.568017)
Transform3D(0.73529, 0.627305, -0.216628, -0.569216, 0.428681, -0.696103, -0.341814, 0.635373, 0.684091, -0.132895, 0.662411, -0.568307)
Transform3D(0.734406, 0.627904, -0.217898, -0.571366, 0.429381, -0.693868, -0.340124, 0.634308, 0.685956, -0.133039, 0.6626, -0.568532)
Transform3D(0.734721, 0.627641, -0.217591, -0.572097, 0.431768, -0.691738, -0.338209, 0.632946, 0.688201, -0.133192, 0.662801, -0.568766)
Transform3D(0.73505, 0.627366, -0.217269, -0.572857, 0.434264, -0.689498, -0.336202, 0.631509, 0.690547, -0.133332, 0.662473, -0.569112)
Transform3D(0.736766, 0.626105, -0.215067, -0.572059, 0.438942, -0.687141, -0.333796, 0.629524, 0.693579, -0.133578, 0.662499, -0.569347)
Transform3D(0.738455, 0.624992, -0.212477, -0.570894, 0.44331, -0.685257, -0.332054, 0.627565, 0.696235, -0.133687, 0.662256, -0.569542)
Transform3D(0.739684, 0.624126, -0.21073, -0.570162, 0.446575, -0.68371, -0.330574, 0.626111, 0.698285, -0.133758, 0.661936, -0.569704)
Transform3D(0.740848, 0.623299, -0.209067, -0.56948, 0.449711, -0.682184, -0.329138, 0.624688, 0.700274, -0.133645, 0.66188, -0.569639)
Transform3D(0.741382, 0.622529, -0.209473, -0.569862, 0.451223, -0.680839, -0.327271, 0.624366, 0.701461, -0.133613, 0.661928, -0.569366)
Transform3D(0.742096, 0.621533, -0.209904, -0.569457, 0.45163, -0.680908, -0.326356, 0.625064, 0.701265, -0.133612, 0.661979, -0.569112)
Transform3D(0.742761, 0.62063, -0.210222, -0.569093, 0.452127, -0.680881, -0.325476, 0.625601, 0.701196, -0.133461, 0.661969, -0.568957)
Transform3D(0.742224, 0.62095, -0.21118, -0.569826, 0.451265, -0.68084, -0.325418, 0.625905, 0.700947, -0.133429, 0.662236, -0.569031)
Transform3D(0.741106, 0.622367, -0.210938, -0.570472, 0.450185, -0.681022, -0.326834, 0.625277, 0.700844, -0.133398, 0.662562, -0.569126)
Transform3D(0.74015, 0.623582, -0.210702, -0.571029, 0.449313, -0.681135, -0.328023, 0.624693, 0.700805, -0.133421, 0.66291, -0.569084)
Transform3D(0.739584, 0.624371, -0.210353, -0.571054, 0.448443, -0.6817, -0.329255, 0.62453, 0.700361, -0.133528, 0.663216, -0.569)
Transform3D(0.738995, 0.625341, -0.209533, -0.570998, 0.447876, -0.682128, -0.330672, 0.623965, 0.700189, -0.133633, 0.66353, -0.568912)
Transform3D(0.738428, 0.62628, -0.208722, -0.570946, 0.447367, -0.682514, -0.332025, 0.623389, 0.700055, -0.133724, 0.663633, -0.568996)
Transform3D(0.737265, 0.627972, -0.207741, -0.571257, 0.446388, -0.682904, -0.334068, 0.622387, 0.699967, -0.133853, 0.663735, -0.568937)
Transform3D(0.736839, 0.628717, -0.206993, -0.570664, 0.445137, -0.684242, -0.336015, 0.622532, 0.698881, -0.134035, 0.663679, -0.568959)
Transform3D(0.736481, 0.62948, -0.205942, -0.569872, 0.444002, -0.685665, -0.33814, 0.622571, 0.697796, -0.134198, 0.663486, -0.56897)
Transform3D(0.736114, 0.630265, -0.204843, -0.569048, 0.442859, -0.687114, -0.340318, 0.622591, 0.696693, -0.134121, 0.663057, -0.568821)
Transform3D(0.736122, 0.630435, -0.204284, -0.568162, 0.441856, -0.688518, -0.341776, 0.623131, 0.69547, -0.134145, 0.662899, -0.568661)
Transform3D(0.735986, 0.630574, -0.204347, -0.567667, 0.440591, -0.689761, -0.34289, 0.623886, 0.694219, -0.134204, 0.662779, -0.568522)
Transform3D(0.735848, 0.630723, -0.204383, -0.567173, 0.439356, -0.690978, -0.344002, 0.624605, 0.692997, -0.134154, 0.662629, -0.568497)
Transform3D(0.734718, 0.631695, -0.205457, -0.568764, 0.438652, -0.690105, -0.343794, 0.624119, 0.693549, -0.134138, 0.662589, -0.568454)
Transform3D(0.733989, 0.632164, -0.206623, -0.570188, 0.43842, -0.689059, -0.34299, 0.623806, 0.694242, -0.134164, 0.66265, -0.568412)
Transform3D(0.733299, 0.632611, -0.207707, -0.571517, 0.438194, -0.688086, -0.342251, 0.623511, 0.694884, -0.13418, 0.662681, -0.568468)
Transform3D(0.733181, 0.632412, -0.208736, -0.572478, 0.438597, -0.687011, -0.340897, 0.623431, 0.695638, -0.134111, 0.662722, -0.568712)
Transform3D(0.732809, 0.632457, -0.209907, -0.574024, 0.439378, -0.685186, -0.339091, 0.622834, 0.697084, -0.134082, 0.662794, -0.568672)
Transform3D(0.733355, 0.631497, -0.210898, -0.57442, 0.440248, -0.684278, -0.337237, 0.623194, 0.697678, -0.134044, 0.662845, -0.568619)
Transform3D(0.733914, 0.630509, -0.211913, -0.574815, 0.441135, -0.683356, -0.335342, 0.623567, 0.698273, -0.133905, 0.662919, -0.568683)
Transform3D(0.733698, 0.6303, -0.213287, -0.57597, 0.441352, -0.682223, -0.33383, 0.623625, 0.698962, -0.133852, 0.663, -0.568685)
Transform3D(0.733387, 0.630362, -0.214176, -0.576664, 0.44102, -0.681845, -0.333313, 0.623797, 0.699059, -0.133785, 0.663054, -0.568674)
Transform3D(0.733076, 0.630428, -0.215055, -0.57735, 0.440682, -0.681478, -0.33281, 0.623969, 0.699148, -0.133606, 0.663233, -0.568529)
Transform3D(0.732133, 0.630951, -0.216736, -0.57849, 0.438949, -0.681638, -0.332904, 0.624662, 0.698472, -0.13348, 0.663575, -0.568312)
Transform3D(0.731793, 0.63096, -0.217861, -0.578628, 0.437264, -0.682625, -0.333411, 0.625833, 0.697157, -0.133351, 0.663942, -0.568105)
Transform3D(0.731454, 0.630971, -0.218974, -0.578764, 0.435587, -0.683603, -0.333921, 0.626989, 0.695849, -0.133336, 0.664183, -0.567836)
Transform3D(0.73201, 0.630272, -0.219132, -0.577671, 0.434595, -0.685186, -0.334594, 0.62838, 0.69424, -0.133162, 0.663709, -0.567744)
Transform3D(0.732228, 0.630234, -0.21851, -0.57673, 0.433971, -0.686396, -0.335741, 0.62885, 0.69324, -0.132817, 0.662699, -0.567541)
Transform3D(0.732434, 0.630199, -0.217913, -0.575814, 0.433351, -0.687578, -0.33686, 0.629313, 0.692256, -0.132874, 0.662373, -0.567424)
Transform3D(0.733146, 0.629782, -0.216711, -0.574239, 0.43326, -0.688974, -0.337997, 0.629792, 0.691245, -0.132916, 0.662298, -0.567333)
Transform3D(0.733691, 0.629469, -0.215764, -0.57327, 0.433665, -0.689534, -0.338458, 0.629825, 0.690982, -0.133059, 0.662567, -0.567146)
Transform3D(0.734705, 0.628529, -0.21505, -0.572036, 0.434354, -0.690133, -0.338348, 0.63029, 0.690607, -0.133221, 0.662907, -0.566952)
Transform3D(0.735763, 0.627542, -0.214309, -0.570742, 0.435064, -0.690765, -0.338235, 0.630784, 0.690205, -0.133454, 0.663184, -0.566759)
Transform3D(0.737351, 0.626036, -0.213239, -0.569085, 0.436628, -0.691147, -0.337566, 0.631198, 0.690154, -0.133452, 0.663378, -0.566618)
Transform3D(0.738382, 0.624839, -0.213184, -0.568129, 0.43718, -0.691589, -0.336921, 0.632002, 0.689728, -0.13345, 0.66357, -0.566473)
Transform3D(0.739452, 0.623588, -0.213137, -0.567136, 0.437744, -0.692054, -0.336247, 0.632847, 0.689277, -0.13359, 0.663687, -0.566659)
Transform3D(0.739391, 0.623631, -0.213223, -0.567537, 0.438268, -0.69138, -0.335706, 0.632441, 0.689925, -0.133614, 0.663757, -0.566875)
Transform3D(0.738439, 0.624477, -0.214053, -0.568931, 0.437871, -0.690473, -0.335443, 0.631882, 0.690577, -0.133681, 0.663933, -0.56709)
Transform3D(0.737712, 0.625121, -0.214684, -0.569989, 0.43756, -0.689786, -0.335247, 0.63146, 0.691067, -0.133802, 0.663709, -0.567226)
Transform3D(0.737319, 0.625526, -0.214856, -0.57072, 0.437878, -0.688965, -0.334867, 0.630839, 0.691833, -0.133774, 0.663626, -0.567376)
Transform3D(0.736811, 0.626077, -0.214994, -0.57156, 0.43818, -0.688059, -0.334551, 0.630082, 0.69269, -0.133862, 0.663418, -0.567546)
Transform3D(0.736484, 0.626624, -0.214518, -0.571891, 0.438586, -0.687515, -0.334706, 0.629255, 0.693378, -0.13394, 0.66313, -0.567713)
Transform3D(0.736117, 0.627244, -0.213962, -0.572254, 0.439049, -0.686905, -0.334892, 0.628314, 0.694154, -0.133931, 0.662885, -0.567746)
Transform3D(0.735871, 0.62761, -0.213732, -0.572485, 0.439183, -0.686622, -0.335038, 0.627854, 0.694504, -0.133946, 0.662807, -0.567667)
Transform3D(0.735843, 0.627704, -0.213555, -0.572367, 0.439087, -0.686785, -0.335303, 0.627828, 0.694398, -0.133952, 0.662724, -0.567573)
Transform3D(0.735823, 0.627782, -0.213389, -0.572241, 0.438987, -0.686957, -0.335559, 0.627819, 0.694279, -0.134033, 0.66271, -0.567432)
Transform3D(0.735737, 0.627933, -0.213243, -0.57205, 0.438593, -0.687376, -0.336076, 0.627944, 0.693909, -0.134047, 0.662789, -0.567344)
Transform3D(0.735839, 0.627831, -0.21319, -0.571692, 0.438209, -0.687928, -0.336459, 0.628314, 0.693378, -0.134072, 0.662922, -0.567263)
Transform3D(0.735961, 0.627709, -0.21313, -0.571296, 0.437804, -0.688527, -0.336865, 0.628719, 0.692802, -0.134032, 0.663167, -0.567091)
Transform3D(0.736593, 0.626933, -0.213226, -0.57047, 0.437554, -0.689385, -0.336883, 0.629665, 0.691918, -0.133992, 0.663763, -0.566831)
Transform3D(0.738061, 0.625045, -0.213697, -0.568855, 0.437274, -0.690922, -0.336401, 0.631734, 0.690238, -0.133948, 0.664557, -0.566491)
Transform3D(0.739983, 0.622561, -0.214301, -0.566736, 0.436907, -0.692927, -0.335754, 0.634435, 0.688037, -0.133756, 0.665376, -0.565977)
Transform3D(0.742098, 0.619699, -0.215285, -0.564242, 0.435835, -0.695681, -0.335288, 0.637964, 0.684944, -0.133525, 0.666116, -0.565415)
Transform3D(0.744075, 0.616867, -0.216599, -0.561818, 0.434206, -0.698711, -0.334977, 0.641808, 0.681437, -0.133545, 0.666735, -0.564928)
Transform3D(0.745918, 0.614663, -0.216522, -0.559134, 0.433306, -0.701465, -0.335367, 0.644526, 0.678626, -0.133562, 0.667296, -0.564449)
Transform3D(0.747706, 0.61251, -0.216456, -0.556542, 0.432436, -0.704104, -0.335698, 0.647154, 0.675908, -0.133555, 0.667355, -0.564496)
Transform3D(0.74662, 0.613827, -0.216473, -0.557243, 0.431314, -0.704243, -0.336948, 0.646654, 0.675758, -0.133712, 0.667277, -0.564665)
Transform3D(0.745479, 0.615389, -0.215965, -0.558171, 0.431097, -0.703632, -0.337936, 0.645313, 0.676557, -0.133854, 0.667238, -0.564786)
Transform3D(0.744576, 0.616627, -0.215548, -0.558875, 0.430884, -0.703196, -0.338763, 0.644272, 0.677142, -0.133961, 0.667185, -0.564943)
Transform3D(0.743177, 0.618324, -0.215521, -0.560331, 0.43056, -0.702221, -0.339431, 0.642862, 0.678162, -0.13398, 0.667289, -0.565038)
Transform3D(0.742628, 0.61887, -0.215843, -0.560969, 0.430193, -0.701933, -0.339577, 0.642581, 0.678358, -0.134018, 0.667227, -0.565074)
Transform3D(0.742507, 0.618783, -0.216513, -0.561365, 0.429929, -0.701777, -0.339188, 0.642842, 0.678306, -0.134072, 0.667145, -0.565113)
Transform3D(0.742406, 0.618682, -0.217155, -0.56172, 0.429664, -0.701654, -0.338823, 0.643117, 0.678228, -0.134194, 0.667256, -0.565226)
Transform3D(0.743326, 0.617496, -0.21738, -0.560943, 0.429987, -0.702083, -0.33809, 0.644039, 0.677711, -0.134242, 0.667368, -0.565061)
Transform3D(0.7451, 0.61516, -0.217933, -0.55949, 0.430566, -0.702898, -0.336589, 0.645885, 0.676688, -0.134286, 0.667485, -0.56487)
Transform3D(0.747072, 0.612547, -0.218543, -0.557857, 0.431192, -0.703826, -0.334924, 0.647948, 0.675527, -0.13431, 0.667527, -0.564523)
Transform3D(0.749804, 0.609141, -0.218706, -0.555466, 0.432594, -0.704869, -0.332788, 0.650221, 0.674385, -0.13431, 0.66777, -0.564277)
Transform3D(0.752123, 0.60623, -0.218825, -0.553256, 0.433474, -0.706082, -0.33123, 0.65235, 0.673076, -0.134317, 0.668044, -0.564033)
Transform3D(0.754433, 0.603314, -0.218938, -0.551037, 0.434333, -0.707306, -0.329676, 0.654481, 0.671753, -0.134451, 0.668157, -0.5638)
Transform3D(0.756122, 0.601235, -0.218823, -0.549461, 0.435297, -0.707946, -0.32843, 0.655751, 0.671116, -0.13429, 0.668328, -0.563679)
Transform3D(0.757184, 0.599569, -0.219726, -0.548885, 0.435611, -0.708202, -0.326943, 0.657067, 0.67055, -0.134161, 0.668592, -0.563579)
Transform3D(0.758242, 0.597928, -0.220554, -0.548266, 0.435921, -0.708496, -0.325529, 0.658356, 0.669969, -0.134159, 0.66845, -0.563513)
Transform3D(0.759174, 0.596773, -0.220475, -0.547546, 0.436784, -0.708519, -0.324567, 0.658832, 0.66997, -0.134121, 0.668279, -0.563399)
Transform3D(0.759236, 0.596584, -0.220773, -0.547748, 0.436997, -0.708225, -0.32408, 0.658861, 0.670182, -0.134305, 0.667993, -0.56344)
Transform3D(0.75921, 0.596905, -0.21999, -0.547769, 0.437888, -0.707646, -0.324106, 0.657979, 0.671051, -0.134458, 0.667705, -0.563435)
Transform3D(0.759253, 0.597091, -0.219332, -0.547734, 0.438681, -0.707172, -0.324066, 0.657282, 0.671766, -0.134445, 0.667537, -0.563676)
Transform3D(0.758045, 0.598793, -0.218868, -0.548745, 0.438369, -0.706573, -0.325182, 0.65594, 0.672547, -0.134696, 0.667293, -0.563831)
Transform3D(0.757198, 0.600122, -0.218154, -0.549347, 0.438385, -0.706087, -0.326137, 0.654713, 0.673289, -0.134921, 0.667075, -0.563936)
Transform3D(0.756585, 0.601088, -0.217614, -0.549776, 0.438413, -0.705729, -0.326833, 0.653807, 0.673838, -0.134865, 0.667019, -0.5639)
Transform3D(0.756204, 0.601636, -0.217425, -0.550151, 0.438474, -0.705394, -0.327086, 0.653262, 0.674251, -0.135024, 0.667034, -0.564003)
Transform3D(0.756037, 0.602058, -0.216833, -0.550156, 0.43877, -0.705201, -0.327462, 0.652674, 0.674643, -0.135211, 0.667057, -0.564131)
Transform3D(0.755854, 0.60255, -0.216099, -0.55014, 0.439147, -0.704974, -0.327912, 0.651967, 0.675115, -0.135168, 0.667157, -0.564267)
Transform3D(0.755565, 0.602943, -0.216012, -0.550482, 0.439245, -0.704641, -0.328004, 0.651537, 0.675491, -0.135184, 0.667033, -0.564462)
Transform3D(0.755313, 0.603195, -0.216194, -0.551147, 0.439762, -0.703782, -0.327469, 0.650955, 0.676328, -0.135209, 0.666785, -0.564637)
Transform3D(0.754802, 0.603721, -0.21651, -0.552129, 0.440151, -0.70275, -0.32699, 0.650204, 0.677299, -0.135224, 0.666484, -0.564819)
Transform3D(0.754246, 0.604286, -0.216875, -0.553216, 0.440585, -0.701602, -0.326435, 0.649384, 0.678372, -0.135321, 0.666248, -0.564961)
Transform3D(0.753114, 0.605686, -0.216904, -0.554496, 0.440424, -0.700678, -0.326876, 0.648189, 0.679317, -0.135324, 0.666007, -0.565157)
Transform3D(0.751024, 0.608265, -0.216937, -0.556442, 0.439331, -0.69981, -0.328377, 0.646512, 0.680201, -0.135334, 0.665792, -0.565365)
Transform3D(0.748785, 0.611007, -0.216974, -0.558512, 0.43815, -0.698889, -0.329971, 0.644727, 0.681134, -0.135496, 0.665596, -0.565546)
Transform3D(0.747276, 0.613, -0.216555, -0.559722, 0.437496, -0.698324, -0.331341, 0.643278, 0.681847, -0.135596, 0.665502, -0.565549)
Transform3D(0.746691, 0.613718, -0.216536, -0.56023, 0.437164, -0.698122, -0.331798, 0.642818, 0.68206, -0.135711, 0.66544, -0.565552)
Transform3D(0.74614, 0.614394, -0.21652, -0.560709, 0.436848, -0.697932, -0.332229, 0.642387, 0.682259, -0.135648, 0.665765, -0.565399)
Transform3D(0.746764, 0.613626, -0.216547, -0.559878, 0.436635, -0.698747, -0.33223, 0.643265, 0.681416, -0.135658, 0.666116, -0.565236)
Transform3D(0.747875, 0.612183, -0.216797, -0.558708, 0.436633, -0.6997, -0.331699, 0.64464, 0.680358, -0.135711, 0.66644, -0.565159)
Transform3D(0.748625, 0.611208, -0.216961, -0.557914, 0.436628, -0.700347, -0.331344, 0.645569, 0.679639, -0.135688, 0.66643, -0.564999)
Transform3D(0.749227, 0.610397, -0.217167, -0.557366, 0.436715, -0.700735, -0.330905, 0.646276, 0.679174, -0.135597, 0.666625, -0.564798)
Transform3D(0.750443, 0.60894, -0.217055, -0.556, 0.43698, -0.701669, -0.330446, 0.64747, 0.678245, -0.135648, 0.666797, -0.564578)
Transform3D(0.752121, 0.607087, -0.216433, -0.553923, 0.4375, -0.703007, -0.330121, 0.648858, 0.677057, -0.135714, 0.667015, -0.564313)
Transform3D(0.754146, 0.604849, -0.215645, -0.551385, 0.43812, -0.704638, -0.32975, 0.650528, 0.675611, -0.135538, 0.667229, -0.564019)
Transform3D(0.755952, 0.602573, -0.215688, -0.549344, 0.43827, -0.706161, -0.329017, 0.652535, 0.674005, -0.135484, 0.667509, -0.563709)
Transform3D(0.757703, 0.60046, -0.215436, -0.547172, 0.438368, -0.707811, -0.32861, 0.654415, 0.672353, -0.135429, 0.667781, -0.563407)
Transform3D(0.759419, 0.598383, -0.215166, -0.545022, 0.438453, -0.709442, -0.328221, 0.656257, 0.670718, -0.135462, 0.667966, -0.563271)
Transform3D(0.760236, 0.597504, -0.214719, -0.543697, 0.438261, -0.710596, -0.328527, 0.657186, 0.669639, -0.135454, 0.668036, -0.563152)
Transform3D(0.760243, 0.597637, -0.214322, -0.543081, 0.437509, -0.711548, -0.329529, 0.657566, 0.668755, -0.135436, 0.668097, -0.563038)
Transform3D(0.760276, 0.597731, -0.213943, -0.542481, 0.436833, -0.712437, -0.330441, 0.65793, 0.66793, -0.135535, 0.668177, -0.562929)
Transform3D(0.760348, 0.597779, -0.213547, -0.541832, 0.436175, -0.71335, -0.331338, 0.658322, 0.667081, -0.135457, 0.668222, -0.563)
Transform3D(0.760185, 0.597727, -0.214277, -0.542026, 0.435324, -0.713731, -0.331395, 0.658933, 0.666439, -0.135286, 0.668234, -0.563016)
Transform3D(0.760432, 0.596906, -0.215693, -0.542362, 0.434919, -0.713724, -0.330275, 0.659944, 0.66599, -0.135119, 0.668226, -0.56304)
Transform3D(0.760687, 0.596111, -0.217, -0.542635, 0.434536, -0.713751, -0.32924, 0.660915, 0.665535, -0.135064, 0.66795, -0.563153)
Transform3D(0.760977, 0.595626, -0.217314, -0.542792, 0.435173, -0.713234, -0.328309, 0.660932, 0.665988, -0.134848, 0.666999, -0.563292)
Transform3D(0.760906, 0.595909, -0.216784, -0.543158, 0.436363, -0.712206, -0.327867, 0.659892, 0.667259, -0.134524, 0.665784, -0.563323)
Transform3D(0.760854, 0.596138, -0.216332, -0.543463, 0.437382, -0.711331, -0.327482, 0.65901, 0.668339, -0.134469, 0.665476, -0.563503)
Transform3D(0.760512, 0.596934, -0.21533, -0.543845, 0.438503, -0.710329, -0.327642, 0.657542, 0.669727, -0.134633, 0.665011, -0.563659)
Transform3D(0.760186, 0.597996, -0.213517, -0.544067, 0.440281, -0.709031, -0.32803, 0.655386, 0.67168, -0.134868, 0.664509, -0.563879)
Transform3D(0.75979, 0.599298, -0.211248, -0.544335, 0.442503, -0.707406, -0.328502, 0.652694, 0.674106, -0.135038, 0.664393, -0.564342)
Transform3D(0.758271, 0.601949, -0.209151, -0.545646, 0.443918, -0.705472, -0.329837, 0.649285, 0.676782, -0.135464, 0.664365, -0.564691)
Transform3D(0.756553, 0.605015, -0.206493, -0.546249, 0.444119, -0.704867, -0.33277, 0.646291, 0.678226, -0.135908, 0.664326, -0.565038)
Transform3D(0.754763, 0.608178, -0.203717, -0.546867, 0.444334, -0.704242, -0.335806, 0.643167, 0.679714, -0.136043, 0.664653, -0.565243)
Transform3D(0.752488, 0.611139, -0.20327, -0.548162, 0.442122, -0.704641, -0.338785, 0.641884, 0.679434, -0.136035, 0.665011, -0.565066)
Transform3D(0.751327, 0.612221, -0.204314, -0.548819, 0.439564, -0.705755, -0.340296, 0.642609, 0.677962, -0.135844, 0.665386, -0.564889)
Transform3D(0.750943, 0.612065, -0.206194, -0.549292, 0.437472, -0.706708, -0.340379, 0.644182, 0.676399, -0.135715, 0.665786, -0.564772)
Transform3D(0.75059, 0.611973, -0.207763, -0.549702, 0.435679, -0.707516, -0.340499, 0.645485, 0.675073, -0.135676, 0.665913, -0.564655)
Transform3D(0.75089, 0.611208, -0.208932, -0.549423, 0.434498, -0.708477, -0.340287, 0.647004, 0.673703, -0.135669, 0.665973, -0.56452)
Transform3D(0.751878, 0.609778, -0.209558, -0.548609, 0.434463, -0.70914, -0.339415, 0.648375, 0.67281, -0.135663, 0.665983, -0.564391)
Transform3D(0.752822, 0.608408, -0.210153, -0.547824, 0.434416, -0.709786, -0.33859, 0.649692, 0.671943, -0.135749, 0.66621, -0.564264)
Transform3D(0.754296, 0.606543, -0.210258, -0.546424, 0.434953, -0.710547, -0.337572, 0.651075, 0.671106, -0.135868, 0.666213, -0.564182)
Transform3D(0.756106, 0.604383, -0.209971, -0.544824, 0.436335, -0.71093, -0.336103, 0.652158, 0.67079, -0.135992, 0.666212, -0.564076)
Transform3D(0.758197, 0.60188, -0.209617, -0.542959, 0.43794, -0.711371, -0.334408, 0.653395, 0.670432, -0.135978, 0.666052, -0.56423)
Transform3D(0.759194, 0.600689, -0.20942, -0.542053, 0.438716, -0.711585, -0.333613, 0.65397, 0.670268, -0.136085, 0.665832, -0.564331)
Transform3D(0.758793, 0.60112, -0.209644, -0.542882, 0.439144, -0.710673, -0.33318, 0.653289, 0.671164, -0.136078, 0.66541, -0.564505)
Transform3D(0.758141, 0.601703, -0.210333, -0.544162, 0.439336, -0.709556, -0.332576, 0.652621, 0.67213, -0.136058, 0.664947, -0.564644)
